DATA;Inversor_Jet;Nivel_Jet;Valvula_Pressao_Reator;Valvula_Vazao_Soda;Vavula_Temp_TC1_Secagem_2
27/12/22 14:32;40,00;6,80;100,00;0,00;100,00
27/12/22 14:33;40,00;6,80;100,00;0,00;100,00
27/12/22 14:34;40,00;6,80;100,00;0,00;100,00
27/12/22 14:35;40,00;6,70;100,00;0,00;100,00
27/12/22 14:36;40,00;6,70;100,00;0,00;100,00
27/12/22 14:37;40,00;6,70;100,00;0,00;100,00
27/12/22 14:38;40,00;6,60;100,00;0,00;100,00
27/12/22 14:39;40,00;6,60;100,00;0,00;100,00
27/12/22 14:40;40,00;6,60;100,00;0,00;100,00
27/12/22 14:41;40,00;6,60;100,00;0,00;100,00
27/12/22 14:42;40,00;6,60;100,00;0,00;100,00
27/12/22 14:43;40,00;6,60;100,00;0,00;100,00
27/12/22 14:44;40,00;6,60;100,00;0,00;100,00
27/12/22 14:45;40,00;6,60;100,00;0,00;100,00
27/12/22 14:46;40,00;6,60;100,00;0,00;100,00
27/12/22 14:47;40,00;6,60;100,00;0,00;100,00
27/12/22 14:48;40,00;6,60;100,00;0,00;100,00
27/12/22 14:49;40,00;6,60;100,00;0,00;100,00
27/12/22 14:50;40,00;6,60;100,00;0,00;100,00
27/12/22 14:51;40,00;6,50;100,00;0,00;100,00
27/12/22 14:52;40,00;6,60;100,00;0,00;100,00
27/12/22 14:53;40,00;6,60;100,00;0,00;100,00
27/12/22 14:54;40,00;6,60;100,00;0,00;100,00
27/12/22 14:55;40,00;6,60;100,00;0,00;100,00
27/12/22 14:56;40,00;6,60;100,00;0,00;100,00
27/12/22 14:57;40,00;6,60;100,00;0,00;100,00
27/12/22 14:58;40,00;6,60;100,00;0,00;100,00
27/12/22 14:59;40,00;6,60;100,00;0,00;100,00
27/12/22 15:00;40,00;6,60;100,00;0,00;100,00
27/12/22 15:01;40,00;6,60;100,00;0,00;100,00
27/12/22 15:02;40,00;6,50;100,00;0,00;100,00
27/12/22 15:03;40,00;6,50;100,00;0,00;100,00
27/12/22 15:04;40,00;6,50;100,00;0,00;100,00
27/12/22 15:05;40,00;6,40;100,00;0,00;100,00
27/12/22 15:06;40,00;6,40;100,00;0,00;100,00
27/12/22 15:07;40,00;6,40;100,00;0,00;100,00
27/12/22 15:08;40,00;6,40;100,00;0,00;100,00
27/12/22 15:09;40,00;6,50;100,00;0,00;100,00
27/12/22 15:10;40,00;6,50;100,00;0,00;100,00
27/12/22 15:11;40,00;6,40;100,00;0,00;100,00
27/12/22 15:12;40,00;6,40;100,00;0,00;100,00
27/12/22 15:13;40,00;6,50;100,00;0,00;100,00
27/12/22 15:14;40,00;6,50;100,00;0,00;100,00
27/12/22 15:15;40,00;6,50;100,00;0,00;100,00
27/12/22 15:16;40,00;6,60;100,00;0,00;100,00
27/12/22 15:17;40,00;6,60;100,00;0,00;100,00
27/12/22 15:18;40,00;6,50;100,00;0,00;100,00
27/12/22 15:19;40,00;6,50;100,00;0,00;100,00
27/12/22 15:20;40,00;6,50;100,00;0,00;100,00
27/12/22 15:21;40,00;6,50;100,00;0,00;100,00
27/12/22 15:22;40,00;6,50;100,00;0,00;100,00
27/12/22 15:23;40,00;6,60;100,00;0,00;100,00
27/12/22 15:24;40,00;6,60;100,00;0,00;100,00
27/12/22 15:25;40,00;6,50;100,00;0,00;100,00
27/12/22 15:26;40,00;6,50;100,00;0,00;100,00
27/12/22 15:27;40,00;6,50;100,00;0,00;100,00
27/12/22 15:28;40,00;6,50;100,00;0,00;100,00
27/12/22 15:29;40,00;6,50;100,00;0,00;100,00
27/12/22 15:30;40,00;6,50;100,00;0,00;100,00
27/12/22 15:31;40,00;6,50;100,00;0,00;100,00
27/12/22 15:32;40,00;6,50;100,00;0,00;100,00
27/12/22 15:33;40,00;6,40;100,00;0,00;100,00
27/12/22 15:34;40,00;6,30;100,00;0,00;100,00
27/12/22 15:35;40,00;6,30;100,00;0,00;100,00
27/12/22 15:36;40,00;6,40;100,00;0,00;100,00
27/12/22 15:37;40,00;6,40;100,00;0,00;100,00
27/12/22 15:38;40,00;6,40;100,00;0,00;100,00
27/12/22 15:39;40,00;6,30;100,00;0,00;100,00
27/12/22 15:40;40,00;6,30;100,00;0,00;100,00
27/12/22 15:41;40,00;6,20;100,00;0,00;100,00
27/12/22 15:42;40,00;6,20;100,00;0,00;100,00
27/12/22 15:43;40,00;6,20;100,00;0,00;100,00
27/12/22 15:44;40,00;6,30;100,00;0,00;100,00
27/12/22 15:45;40,00;6,30;100,00;0,00;100,00
27/12/22 15:46;40,00;6,30;100,00;0,00;100,00
27/12/22 15:47;40,00;6,30;100,00;0,00;100,00
27/12/22 15:48;40,00;6,30;100,00;0,00;100,00
27/12/22 15:49;40,00;6,20;100,00;0,00;100,00
27/12/22 15:50;40,00;6,20;100,00;0,00;100,00
27/12/22 15:51;40,00;6,20;100,00;0,00;100,00
27/12/22 15:52;40,00;6,20;100,00;0,00;100,00
27/12/22 15:53;40,00;6,20;100,00;0,00;100,00
27/12/22 15:54;40,00;6,20;100,00;0,00;100,00
27/12/22 15:55;40,00;6,20;100,00;0,00;100,00
27/12/22 15:56;40,00;6,10;100,00;0,00;100,00
27/12/22 15:57;40,00;6,10;100,00;0,00;100,00
27/12/22 15:58;40,00;6,00;100,00;0,00;100,00
27/12/22 15:59;40,00;6,00;100,00;0,00;100,00
27/12/22 16:00;40,00;6,00;100,00;0,00;100,00
27/12/22 16:01;40,00;6,00;100,00;0,00;100,00
27/12/22 16:02;40,00;5,90;100,00;0,00;100,00
27/12/22 16:03;40,00;5,90;100,00;0,00;99,90
27/12/22 16:04;40,00;6,00;100,00;0,00;100,00
27/12/22 16:05;40,00;6,00;100,00;0,00;99,90
27/12/22 16:06;40,00;6,00;100,00;0,00;100,00
27/12/22 16:07;40,00;6,00;100,00;0,00;100,00
27/12/22 16:08;40,00;6,00;100,00;0,00;100,00
27/12/22 16:09;40,00;5,90;100,00;0,00;100,00
27/12/22 16:10;40,00;5,90;100,00;0,00;100,00
27/12/22 16:11;40,00;5,90;100,00;0,00;100,00
27/12/22 16:12;40,00;5,90;100,00;0,00;100,00
27/12/22 16:13;40,00;5,90;100,00;0,00;99,80
27/12/22 16:14;40,00;5,90;100,00;0,00;99,20
27/12/22 16:15;40,00;5,90;100,00;0,00;98,20
27/12/22 16:16;40,00;5,90;100,00;0,00;97,20
27/12/22 16:17;40,00;5,80;100,00;0,00;96,10
27/12/22 16:18;40,00;5,80;100,00;0,00;95,80
27/12/22 16:19;40,00;5,80;100,00;0,00;94,70
27/12/22 16:20;40,00;5,70;100,00;0,00;93,20
27/12/22 16:21;40,00;5,70;100,00;0,00;90,80
27/12/22 16:22;40,00;5,70;100,00;0,00;86,30
27/12/22 16:23;40,00;5,60;100,00;0,00;81,20
27/12/22 16:24;40,00;5,60;100,00;0,00;77,00
27/12/22 16:25;40,00;5,60;100,00;0,00;72,10
27/12/22 16:26;40,00;5,50;100,00;0,00;67,40
27/12/22 16:27;40,00;5,50;100,00;0,00;63,90
27/12/22 16:28;40,00;5,50;100,00;0,00;61,10
27/12/22 16:29;40,00;5,50;100,00;0,00;58,70
27/12/22 16:30;40,00;5,60;100,00;0,00;57,00
27/12/22 16:31;40,00;5,60;100,00;0,00;55,30
27/12/22 16:32;40,00;5,60;100,00;0,00;53,90
27/12/22 16:33;40,00;5,50;100,00;0,00;53,40
27/12/22 16:34;40,00;5,50;100,00;0,00;52,60
27/12/22 16:35;40,00;5,40;100,00;0,00;52,90
27/12/22 16:36;40,00;5,40;100,00;0,00;52,70
27/12/22 16:37;40,00;5,40;100,00;0,00;52,40
27/12/22 16:38;40,00;5,40;100,00;0,00;52,00
27/12/22 16:39;40,00;5,40;100,00;0,00;51,30
27/12/22 16:40;40,00;5,40;100,00;0,00;51,10
27/12/22 16:41;40,00;5,40;100,00;0,00;50,80
27/12/22 16:42;40,00;5,40;100,00;0,00;50,80
27/12/22 16:43;40,00;5,40;100,00;0,00;51,20
27/12/22 16:44;40,00;5,30;100,00;0,00;51,90
27/12/22 16:45;40,00;5,30;100,00;0,00;51,90
27/12/22 16:46;40,00;5,30;100,00;0,00;53,10
27/12/22 16:47;40,00;5,30;100,00;0,00;53,60
27/12/22 16:48;40,00;5,30;100,00;0,00;54,00
27/12/22 16:49;40,00;5,20;100,00;0,00;54,10
27/12/22 16:50;40,00;5,20;100,00;0,00;54,40
27/12/22 16:51;40,00;5,20;100,00;0,00;54,90
27/12/22 16:52;40,00;5,20;100,00;0,00;54,40
27/12/22 16:53;40,00;5,20;100,00;0,00;55,30
27/12/22 16:54;40,00;5,20;100,00;0,00;55,70
27/12/22 16:55;40,00;5,20;100,00;0,00;55,70
27/12/22 16:56;40,00;5,20;100,00;0,00;55,70
27/12/22 16:57;40,00;5,30;100,00;0,00;54,90
27/12/22 16:58;40,00;5,30;100,00;0,00;55,30
27/12/22 16:59;40,00;5,30;100,00;0,00;55,20
27/12/22 17:00;40,00;5,30;100,00;0,00;55,50
27/12/22 17:01;40,00;5,30;100,00;0,00;55,60
27/12/22 17:02;40,00;5,30;100,00;0,00;56,10
27/12/22 17:03;40,00;5,40;100,00;0,00;56,20
27/12/22 17:04;40,00;5,40;100,00;0,00;57,40
27/12/22 17:05;40,00;5,30;100,00;0,00;57,90
27/12/22 17:06;40,00;5,40;100,00;0,00;58,30
27/12/22 17:07;40,00;5,30;100,00;0,00;58,20
27/12/22 17:08;40,00;5,30;100,00;0,00;57,90
27/12/22 17:09;40,00;5,30;100,00;0,00;57,50
27/12/22 17:10;40,00;5,30;100,00;0,00;57,40
27/12/22 17:11;40,00;5,30;100,00;0,00;57,40
27/12/22 17:12;40,00;5,30;100,00;0,00;57,40
27/12/22 17:13;40,00;5,20;100,00;0,00;57,00
27/12/22 17:14;40,00;5,20;100,00;0,00;56,80
27/12/22 17:15;40,00;5,20;100,00;0,00;56,70
27/12/22 17:16;40,00;5,20;100,00;0,00;56,80
27/12/22 17:17;40,00;5,20;100,00;0,00;57,00
27/12/22 17:18;40,00;5,20;100,00;0,00;57,70
27/12/22 17:19;40,00;5,10;100,00;0,00;57,90
27/12/22 17:20;40,00;5,10;100,00;0,00;57,60
27/12/22 17:21;40,00;5,10;100,00;0,00;57,30
27/12/22 17:22;40,00;5,10;100,00;0,00;56,70
27/12/22 17:23;40,00;5,10;100,00;0,00;55,70
27/12/22 17:24;40,00;5,00;100,00;0,00;56,00
27/12/22 17:25;40,00;5,00;100,00;0,00;55,80
27/12/22 17:26;40,00;5,00;100,00;0,00;55,60
27/12/22 17:27;40,00;5,00;100,00;0,00;55,80
27/12/22 17:28;40,00;5,00;100,00;0,00;55,80
27/12/22 17:29;40,00;5,00;100,00;0,00;55,90
27/12/22 17:30;40,00;5,00;100,00;0,00;55,90
27/12/22 17:31;40,00;5,00;100,00;0,00;56,10
27/12/22 17:32;40,00;4,90;100,00;0,00;56,30
27/12/22 17:33;40,00;4,90;100,00;0,00;56,00
27/12/22 17:34;40,00;4,90;100,00;0,00;56,00
27/12/22 17:35;40,00;4,90;100,00;0,00;56,50
27/12/22 17:36;40,00;4,90;100,00;0,00;56,60
27/12/22 17:37;40,00;4,90;100,00;0,00;57,00
27/12/22 17:38;40,00;4,90;100,00;0,00;56,60
27/12/22 17:39;40,00;4,90;100,00;0,00;57,20
27/12/22 17:40;40,00;4,90;100,00;0,00;57,00
27/12/22 17:41;40,00;4,80;100,00;0,00;56,80
27/12/22 17:42;40,00;4,80;100,00;0,00;56,60
27/12/22 17:43;40,00;4,80;100,00;0,00;56,90
27/12/22 17:44;40,00;4,80;100,00;0,00;57,10
27/12/22 17:45;40,00;4,80;100,00;0,00;56,90
27/12/22 17:46;40,00;4,80;100,00;0,00;57,00
27/12/22 17:47;40,00;4,70;100,00;0,00;57,10
27/12/22 17:48;40,00;4,70;100,00;0,00;57,70
27/12/22 17:49;40,00;4,70;100,00;0,00;57,50
27/12/22 17:50;40,00;4,60;100,00;0,00;57,70
27/12/22 17:51;40,00;4,60;100,00;0,00;57,80
27/12/22 17:52;40,00;4,60;100,00;0,00;57,80
27/12/22 17:53;40,00;4,60;100,00;0,00;57,60
27/12/22 17:54;40,00;4,60;100,00;0,00;57,30
27/12/22 17:55;40,00;4,60;100,00;0,00;56,80
27/12/22 17:56;40,00;4,60;100,00;0,00;56,30
27/12/22 17:57;40,00;4,60;100,00;0,00;55,80
27/12/22 17:58;40,00;4,60;100,00;0,00;55,10
27/12/22 17:59;40,00;4,60;100,00;0,00;55,40
27/12/22 18:00;40,00;4,60;100,00;0,00;55,50
27/12/22 18:01;40,00;4,60;100,00;0,00;55,50
27/12/22 18:02;40,00;4,60;100,00;0,00;55,90
27/12/22 18:03;40,00;4,60;100,00;0,00;56,00
27/12/22 18:04;40,00;4,60;100,00;0,00;57,00
27/12/22 18:05;40,00;4,50;100,00;0,00;57,50
27/12/22 18:06;40,00;4,60;100,00;0,00;56,70
27/12/22 18:07;40,00;4,50;100,00;0,00;56,30
27/12/22 18:08;40,00;4,50;100,00;0,00;55,70
27/12/22 18:09;40,00;4,50;100,00;0,00;54,80
27/12/22 18:10;40,00;4,50;100,00;0,00;54,40
27/12/22 18:11;40,00;4,40;100,00;0,00;53,50
27/12/22 18:12;40,00;4,40;100,00;0,00;53,50
27/12/22 18:13;40,00;4,40;100,00;0,00;53,30
27/12/22 18:14;40,00;4,40;100,00;0,00;53,00
27/12/22 18:15;40,00;4,40;100,00;0,00;52,90
27/12/22 18:16;40,00;4,30;100,00;0,00;53,00
27/12/22 18:17;40,00;4,30;100,00;0,00;53,00
27/12/22 18:18;40,00;4,30;100,00;0,00;52,50
27/12/22 18:19;40,00;4,30;100,00;0,00;53,00
27/12/22 18:20;40,00;4,40;100,00;0,00;53,00
27/12/22 18:21;40,00;4,40;100,00;0,00;52,90
27/12/22 18:22;40,00;4,40;100,00;0,00;53,10
27/12/22 18:23;40,00;4,40;100,00;0,00;53,60
27/12/22 18:24;40,00;4,40;100,00;0,00;54,00
27/12/22 18:25;40,00;4,40;100,00;0,00;54,70
27/12/22 18:26;40,00;4,40;100,00;0,00;55,20
27/12/22 18:27;40,00;4,40;100,00;0,00;55,80
27/12/22 18:28;40,00;4,40;100,00;0,00;56,20
27/12/22 18:29;40,00;4,30;100,00;0,00;56,60
27/12/22 18:30;40,00;4,30;100,00;0,00;56,50
27/12/22 18:31;40,00;4,30;100,00;0,00;57,00
27/12/22 18:32;40,00;4,20;100,00;0,00;57,10
27/12/22 18:33;40,00;4,20;100,00;0,00;57,20
27/12/22 18:34;40,00;4,20;100,00;0,00;57,00
27/12/22 18:35;40,00;4,30;100,00;0,00;56,60
27/12/22 18:36;40,00;4,20;100,00;0,00;56,50
27/12/22 18:37;40,00;4,20;100,00;0,00;56,20
27/12/22 18:38;40,00;4,20;100,00;0,00;56,20
27/12/22 18:39;40,00;4,20;100,00;0,00;56,40
27/12/22 18:40;40,00;4,20;100,00;0,00;56,60
27/12/22 18:41;40,00;4,20;100,00;0,00;56,90
27/12/22 18:42;40,00;4,10;100,00;0,00;57,10
27/12/22 18:43;40,00;4,10;100,00;0,00;56,80
27/12/22 18:44;40,00;4,10;100,00;0,00;56,80
27/12/22 18:45;40,00;4,10;100,00;0,00;56,80
27/12/22 18:46;40,00;4,10;100,00;0,00;56,60
27/12/22 18:47;40,00;4,00;100,00;0,00;56,40
27/12/22 18:48;40,00;4,00;100,00;0,00;55,80
27/12/22 18:49;40,00;4,00;100,00;0,00;55,80
27/12/22 18:50;40,00;4,00;100,00;0,00;55,20
27/12/22 18:51;40,00;4,00;100,00;0,00;54,60
27/12/22 18:52;40,00;4,00;100,00;0,00;53,60
27/12/22 18:53;40,00;4,00;100,00;0,00;53,90
27/12/22 18:54;40,00;4,00;100,00;0,00;53,50
27/12/22 18:55;40,00;4,00;100,00;0,00;53,50
27/12/22 18:56;40,00;4,00;100,00;0,00;53,80
27/12/22 18:57;40,00;4,00;100,00;0,00;54,00
27/12/22 18:58;40,00;4,00;100,00;0,00;53,70
27/12/22 18:59;40,00;4,00;100,00;0,00;53,30
27/12/22 19:00;40,00;3,90;100,00;0,00;52,60
27/12/22 19:01;40,00;3,90;100,00;0,00;51,80
27/12/22 19:02;40,00;3,90;100,00;0,00;51,00
27/12/22 19:03;40,00;3,90;100,00;0,00;50,70
27/12/22 19:04;40,00;3,80;100,00;0,00;50,20
27/12/22 19:05;40,00;3,80;100,00;0,00;50,00
27/12/22 19:06;40,00;3,70;100,00;0,00;49,70
27/12/22 19:07;40,00;3,70;100,00;0,00;49,80
27/12/22 19:08;40,00;3,70;100,00;0,00;49,60
27/12/22 19:09;40,00;3,70;100,00;0,00;50,10
27/12/22 19:10;40,00;3,60;100,00;0,00;50,40
27/12/22 19:11;40,00;3,60;100,00;0,00;50,70
27/12/22 19:12;40,00;3,60;100,00;0,00;50,70
27/12/22 19:13;40,00;3,60;100,00;0,00;51,00
27/12/22 19:14;40,00;3,60;100,00;0,00;51,20
27/12/22 19:15;40,00;3,60;100,00;0,00;51,40
27/12/22 19:16;40,00;3,60;100,00;0,00;50,90
27/12/22 19:17;40,00;3,60;100,00;0,00;51,10
27/12/22 19:18;40,00;3,60;100,00;0,00;50,50
27/12/22 19:19;40,00;3,60;100,00;0,00;51,20
27/12/22 19:20;40,00;3,60;100,00;0,00;51,10
27/12/22 19:21;40,00;3,60;100,00;0,00;51,60
27/12/22 19:22;40,00;3,60;100,00;0,00;52,10
27/12/22 19:23;40,00;3,60;100,00;0,00;52,10
27/12/22 19:24;40,00;3,60;100,00;0,00;51,80
27/12/22 19:25;40,00;3,60;100,00;0,00;51,40
27/12/22 19:26;40,00;3,60;100,00;0,00;51,00
27/12/22 19:27;40,00;3,60;100,00;0,00;51,50
27/12/22 19:28;40,00;3,60;100,00;0,00;51,40
27/12/22 19:29;40,00;3,60;100,00;0,00;51,90
27/12/22 19:30;40,00;3,60;100,00;0,00;52,30
27/12/22 19:31;40,00;3,50;100,00;0,00;52,10
27/12/22 19:32;40,00;3,50;100,00;0,00;52,10
27/12/22 19:33;40,00;3,60;100,00;0,00;51,80
27/12/22 19:34;40,00;3,50;100,00;0,00;52,00
27/12/22 19:35;40,00;3,50;100,00;0,00;52,10
27/12/22 19:36;40,00;3,50;100,00;0,00;51,80
27/12/22 19:37;40,00;3,50;100,00;0,00;51,50
27/12/22 19:38;40,00;3,50;100,00;0,00;51,90
27/12/22 19:39;40,00;3,50;100,00;0,00;51,80
27/12/22 19:40;40,00;3,50;100,00;0,00;51,60
27/12/22 19:41;40,00;3,50;100,00;0,00;51,40
27/12/22 19:42;40,00;3,50;100,00;0,00;51,50
27/12/22 19:43;40,00;3,50;100,00;0,00;51,70
27/12/22 19:44;40,00;3,50;100,00;0,00;52,00
27/12/22 19:45;40,00;3,50;100,00;0,00;52,40
27/12/22 19:46;40,00;3,50;100,00;0,00;52,90
27/12/22 19:47;40,00;3,50;100,00;0,00;53,30
27/12/22 19:48;40,00;3,50;100,00;0,00;53,60
27/12/22 19:49;40,00;3,50;100,00;0,00;54,10
27/12/22 19:50;40,00;3,50;100,00;0,00;54,50
27/12/22 19:51;40,00;3,50;100,00;0,00;54,30
27/12/22 19:52;40,00;3,50;100,00;0,00;54,60
27/12/22 19:53;40,00;3,50;100,00;0,00;54,90
27/12/22 19:54;40,00;3,40;100,00;0,00;55,10
27/12/22 19:55;40,00;3,40;100,00;0,00;55,50
27/12/22 19:56;40,00;3,40;100,00;0,00;55,90
27/12/22 19:57;40,00;3,40;100,00;0,00;56,30
27/12/22 19:58;40,00;3,30;100,00;0,00;57,30
27/12/22 19:59;40,00;3,30;100,00;0,00;57,70
27/12/22 20:00;40,00;3,30;100,00;0,00;57,10
27/12/22 20:01;40,00;3,30;100,00;0,00;56,70
27/12/22 20:02;40,00;3,30;100,00;0,00;56,20
27/12/22 20:03;40,00;3,30;100,00;0,00;56,00
27/12/22 20:04;40,00;3,30;100,00;0,00;56,20
27/12/22 20:05;40,00;3,30;100,00;0,00;56,10
27/12/22 20:06;40,00;3,30;100,00;0,00;55,50
27/12/22 20:07;40,00;3,30;100,00;0,00;55,10
27/12/22 20:08;40,00;3,30;100,00;0,00;55,00
27/12/22 20:09;40,00;3,30;100,00;0,00;55,00
27/12/22 20:10;40,00;3,30;100,00;0,00;54,30
27/12/22 20:11;40,00;3,30;100,00;0,00;54,50
27/12/22 20:12;40,00;3,30;100,00;0,00;54,50
27/12/22 20:13;40,00;3,30;100,00;0,00;54,40
27/12/22 20:14;40,00;3,40;100,00;0,00;54,20
27/12/22 20:15;40,00;3,40;100,00;0,00;54,00
27/12/22 20:16;40,00;3,40;100,00;0,00;53,80
27/12/22 20:17;40,00;3,40;100,00;0,00;53,90
27/12/22 20:18;40,00;3,40;100,00;0,00;53,90
27/12/22 20:19;40,00;3,40;100,00;0,00;53,40
27/12/22 20:20;40,00;3,40;100,00;0,00;53,10
27/12/22 20:21;40,00;3,40;100,00;0,00;52,30
27/12/22 20:22;40,00;3,40;100,00;0,00;51,40
27/12/22 20:23;40,00;3,40;100,00;0,00;50,70
27/12/22 20:24;40,00;3,40;100,00;0,00;50,00
27/12/22 20:25;40,00;3,30;100,00;0,00;49,30
27/12/22 20:26;40,00;3,30;100,00;0,00;48,60
27/12/22 20:27;40,00;3,30;100,00;0,00;47,90
27/12/22 20:28;40,00;3,30;100,00;0,00;47,00
27/12/22 20:29;40,00;3,30;100,00;0,00;46,60
27/12/22 20:30;40,00;3,30;100,00;0,00;46,20
27/12/22 20:31;40,00;3,30;100,00;0,00;45,90
27/12/22 20:32;40,00;3,30;100,00;0,00;46,20
27/12/22 20:33;40,00;3,30;100,00;0,00;46,80
27/12/22 20:34;40,00;3,30;100,00;0,00;47,50
27/12/22 20:35;40,00;3,30;100,00;0,00;47,60
27/12/22 20:36;40,00;3,30;100,00;0,00;47,90
27/12/22 20:37;40,00;3,30;100,00;0,00;47,90
27/12/22 20:38;40,00;3,30;100,00;0,00;47,60
27/12/22 20:39;40,00;3,20;100,00;0,00;47,70
27/12/22 20:40;40,00;3,20;100,00;0,00;48,50
27/12/22 20:41;40,00;3,20;100,00;0,00;49,00
27/12/22 20:42;40,00;3,20;100,00;0,00;49,10
27/12/22 20:43;40,00;3,20;100,00;0,00;49,10
27/12/22 20:44;40,00;3,20;100,00;0,00;48,70
27/12/22 20:45;40,00;3,20;100,00;0,00;48,10
27/12/22 20:46;40,00;3,20;100,00;0,00;47,10
27/12/22 20:47;40,00;3,20;100,00;0,00;46,90
27/12/22 20:48;40,00;3,20;100,00;0,00;46,60
27/12/22 20:49;40,00;3,20;100,00;0,00;45,90
27/12/22 20:50;40,00;3,20;100,00;0,00;45,30
27/12/22 20:51;40,00;3,10;100,00;0,00;44,00
27/12/22 20:52;40,00;3,10;100,00;0,00;43,60
27/12/22 20:53;40,00;3,10;100,00;0,00;42,80
27/12/22 20:54;40,00;3,10;100,00;0,00;42,20
27/12/22 20:55;40,00;3,10;100,00;0,00;41,80
27/12/22 20:56;40,00;3,10;100,00;0,00;41,30
27/12/22 20:57;40,00;3,10;100,00;0,00;41,20
27/12/22 20:58;40,00;3,10;100,00;0,00;41,70
27/12/22 20:59;40,00;3,10;100,00;0,00;42,60
27/12/22 21:00;40,00;3,00;100,00;0,00;43,50
27/12/22 21:01;40,00;3,00;100,00;0,00;44,60
27/12/22 21:02;40,00;3,00;100,00;0,00;45,90
27/12/22 21:03;40,00;3,00;100,00;0,00;47,50
27/12/22 21:04;40,00;2,90;100,00;0,00;48,60
27/12/22 21:05;40,00;2,90;100,00;0,00;49,00
27/12/22 21:06;40,00;2,90;100,00;0,00;49,40
27/12/22 21:07;40,00;2,90;100,00;0,00;50,20
27/12/22 21:08;40,00;2,80;100,00;0,00;50,80
27/12/22 21:09;40,00;2,80;100,00;0,00;51,00
27/12/22 21:10;40,00;2,80;100,00;0,00;51,40
27/12/22 21:11;40,00;2,80;100,00;0,00;51,50
27/12/22 21:12;40,00;2,80;100,00;0,00;51,30
27/12/22 21:13;40,00;2,80;100,00;0,00;50,90
27/12/22 21:14;40,00;2,80;100,00;0,00;50,60
27/12/22 21:15;40,00;2,80;100,00;0,00;50,20
27/12/22 21:16;40,00;2,80;100,00;0,00;50,20
27/12/22 21:17;40,00;2,80;100,00;0,00;50,00
27/12/22 21:18;40,00;2,80;100,00;0,00;50,00
27/12/22 21:19;40,00;2,80;100,00;0,00;50,00
27/12/22 21:20;40,00;2,80;100,00;0,00;50,30
27/12/22 21:21;40,00;2,70;100,00;0,00;50,80
27/12/22 21:22;40,00;2,70;100,00;0,00;51,20
27/12/22 21:23;40,00;2,60;100,00;0,00;51,70
27/12/22 21:24;40,00;2,60;100,00;0,00;52,10
27/12/22 21:25;40,00;2,60;100,00;0,00;52,40
27/12/22 21:26;40,00;2,60;100,00;0,00;52,30
27/12/22 21:27;40,00;2,60;100,00;0,00;53,10
27/12/22 21:28;40,00;2,50;100,00;0,00;53,20
27/12/22 21:29;40,00;2,60;100,00;0,00;53,50
27/12/22 21:30;40,00;2,60;100,00;0,00;53,80
27/12/22 21:31;40,00;2,60;100,00;0,00;53,90
27/12/22 21:32;40,00;2,50;100,00;0,00;54,30
27/12/22 21:33;40,00;2,50;100,00;0,00;54,60
27/12/22 21:34;40,00;2,50;100,00;0,00;55,00
27/12/22 21:35;40,00;2,50;100,00;0,00;55,10
27/12/22 21:36;40,00;2,50;100,00;0,00;54,70
27/12/22 21:37;40,00;2,50;100,00;0,00;55,10
27/12/22 21:38;40,00;2,50;100,00;0,00;54,90
27/12/22 21:39;40,00;2,50;100,00;0,00;54,70
27/12/22 21:40;40,00;2,50;100,00;0,00;54,50
27/12/22 21:41;40,00;2,50;100,00;0,00;54,30
27/12/22 21:42;40,00;2,50;100,00;0,00;54,10
27/12/22 21:43;40,00;2,60;100,00;0,00;53,70
27/12/22 21:44;40,00;2,60;100,00;0,00;53,20
27/12/22 21:45;40,00;2,60;100,00;0,00;53,00
27/12/22 21:46;40,00;2,60;100,00;0,00;53,20
27/12/22 21:47;40,00;2,60;100,00;0,00;53,40
27/12/22 21:48;40,00;2,60;100,00;0,00;53,60
27/12/22 21:49;40,00;2,60;100,00;0,00;54,00
27/12/22 21:50;40,00;2,60;100,00;0,00;54,40
27/12/22 21:51;40,00;2,60;100,00;0,00;54,80
27/12/22 21:52;40,00;2,60;100,00;0,00;55,20
27/12/22 21:53;40,00;2,60;100,00;0,00;55,70
27/12/22 21:54;40,00;2,60;100,00;0,00;56,00
27/12/22 21:55;40,00;2,60;100,00;0,00;56,90
27/12/22 21:56;40,00;2,60;100,00;0,00;57,60
27/12/22 21:57;40,00;2,50;100,00;0,00;58,10
27/12/22 21:58;40,00;2,50;100,00;0,00;58,00
27/12/22 21:59;40,00;2,50;100,00;0,00;58,00
27/12/22 22:00;40,00;2,50;100,00;0,00;57,80
27/12/22 22:01;40,00;2,50;100,00;0,00;57,80
27/12/22 22:02;40,00;2,50;100,00;0,00;57,30
27/12/22 22:03;40,00;2,50;100,00;0,00;57,50
27/12/22 22:04;40,00;2,50;100,00;0,00;57,20
27/12/22 22:05;40,00;2,50;100,00;0,00;57,00
27/12/22 22:06;40,00;2,50;100,00;0,00;56,80
27/12/22 22:07;40,00;2,50;100,00;0,00;56,70
27/12/22 22:08;40,00;2,50;100,00;0,00;56,60
27/12/22 22:09;40,00;2,50;100,00;0,00;56,70
27/12/22 22:10;40,00;2,50;100,00;0,00;56,70
27/12/22 22:11;40,00;2,50;100,00;0,00;56,40
27/12/22 22:12;40,00;2,50;100,00;0,00;56,80
27/12/22 22:13;40,00;2,50;100,00;0,00;56,40
27/12/22 22:14;40,00;2,50;100,00;0,00;56,90
27/12/22 22:15;40,00;2,50;100,00;0,00;57,00
