DATA,Volume_Tq_Sebo_1_em_kg,Nivel_Tanque_Sebo_1,Temperatura_Tanque_de_Sebo_1,Volume_Tq_Sebo_2_em_kg,Nivel_Tanque_Sebo_2,Temperatura_Tanque_de_Sebo_2,Volume_Tq_Sebo_3_em_kg,Nivel_Tanque_Oleos,Temperatura_Tanque_de_Sebo_3,Volume_Tq_Sebo_4_em_kg,Nivel_Tanque_Sebo_4,Temperatura_Tanque_de_Sebo_4,Volume_Tq_Sebo_5_em_kg,Nivel_Tanque_Sebo_5,Temperatura_Tanque_de_Sebo_5,Temperatura_Tanque_de_Babacu,Nivel_Tanque_Babacu,Nivel_Tanque_Gordura_2,Nivel_Tanque_Gordura_1,Vazao_de_Gordura,Vazao_de_Lixivia_p/_Saponificacao,Vazao_de_Soda,Nivel_Tanque_Lixivia,Nivel_Tanque_Soda_Saboaria,Temperatura_Jet,Nivel_Jet,Pressao_Bomba_Jet,Pressao_Reator,Temperatura_Topo_Reator,Temperatura_Meio_Reator,Nivel_Tanque_Babacu,Temperatura_Tanque_de_Sabao_Base,Nivel_Tanque_Sabao_Base,Vazao_de_Sabao_Base,Temperatura_TC_Sabao_Base,Vacuo_Coluna_Barometrica_Secador,Pressao_Bomba_Sabao_Base,Temperatura_TC1_Secagem_2,Temperatura_TC2_Secagem_2,Vacuo_Coluna_Barometrica_Secador_2
01/08/23 21:05:00,194150,"53,2","51,3",234100,"64,2","59,6",53850,"14,3","45,9",1600,"2,0","29,4",32000,"9,4","100,0","0,0","52,3","78,8","72,0",   3,   1,  14,"75,1","64,9","30,1","0,6","0,0","0,5","35,1","35,5","52,3","57,7","100,0",   0,"45,0", 746,"1,8","92,7","89,7",1520
01/08/23 21:06:00,194050,"53,1","51,4",234100,"64,3","59,6",53850,"14,3","45,8",1750,"2,1","29,6",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  11,"75,1","64,9","30,9","0,6","0,0","0,5","35,1","35,4","52,3","57,8","100,0",   0,"45,7", 746,"1,8","92,8","89,6",1520
01/08/23 21:07:00,194100,"53,2","51,5",234100,"64,2","59,6",53800,"14,3","45,8",1700,"2,1","29,2",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  15,"75,1","64,9","30,1","0,6","0,0","0,5","35,1","35,4","52,3","57,7","100,0",   0,"44,9", 746,"1,8","92,8","89,7",1520
01/08/23 21:08:00,194000,"53,1","51,6",234100,"64,2","59,6",53750,"14,3","45,7",1750,"2,1","29,4",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  11,"75,1","64,9","30,1","0,6","0,0","0,5","35,1","35,4","52,3","57,7","100,0",   0,"44,7", 747,"1,8","92,7","89,8",1520
01/08/23 21:09:00,194000,"53,1","51,6",234100,"64,2","59,6",53750,"14,3","45,8",1650,"2,1","29,4",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  11,"75,2","64,9","31,2","0,6","0,0","0,5","35,0","35,4","52,3","57,7","100,0",   0,"43,6", 747,"1,8","92,8","89,7",1520
01/08/23 21:10:00,194650,"53,3","51,6",234100,"64,2","59,6",53750,"14,3","45,9",1700,"2,1","29,2",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   5,   1,  12,"75,1","64,9","30,1","0,6","0,0","0,5","35,1","35,4","52,3","57,7","100,0",   0,"44,1", 746,"1,8","92,6","89,7",1520
01/08/23 21:11:00,193850,"53,1","51,7",234100,"64,2","59,5",53750,"14,3","45,8",1700,"2,0","29,4",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  11,"75,1","64,9","30,1","0,7","0,0","0,5","35,2","35,5","52,3","57,7","100,0",   0,"43,4", 746,"1,8","92,8","90,3",1520
01/08/23 21:12:00,194150,"53,2","51,8",234100,"64,2","59,6",53750,"14,3","45,9",1600,"2,0","29,4",31800,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  11,"75,1","64,9","30,1","0,6","0,0","0,5","35,1","35,4","52,3","57,7","100,0",   0,"43,2", 746,"1,8","92,5","89,6",1520
01/08/23 21:13:00,194150,"53,2","51,9",234100,"64,2","59,6",53750,"14,3","45,9",1700,"2,1","29,4",31800,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  12,"75,1","64,9","30,6","0,6","0,0","0,5","35,0","35,4","52,3","57,8","100,0",   0,"43,0", 747,"1,8","92,5","89,7",1520
01/08/23 21:14:00,194150,"53,2","51,9",234100,"64,2","59,5",53750,"14,3","45,9",1700,"2,1","29,2",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  11,"75,2","64,9","30,1","0,7","0,0","0,5","35,0","35,4","52,3","57,7","100,0",   0,"43,0", 746,"1,8","92,5","89,6",1520
01/08/23 21:15:00,194200,"53,2","52,0",234100,"64,2","59,5",53750,"14,3","45,9",1800,"2,1","29,4",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  14,"75,1","64,9","30,2","0,7","0,0","0,5","35,0","35,3","52,3","57,7","100,0",   0,"43,1", 746,"1,8","92,4","89,5",1520
01/08/23 21:16:00,194700,"53,3","52,1",234100,"64,2","59,6",53750,"14,3","46,0",1600,"2,0","29,2",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  13,"75,1","64,9","30,2","0,7","0,0","0,5","35,0","35,4","52,3","57,7","100,0",   0,"43,1", 746,"1,8","92,4","89,6",1520
01/08/23 21:17:00,194400,"53,2","52,2",234100,"64,2","59,5",53750,"14,3","46,4",1700,"2,1","29,3",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  13,"75,1","64,9","30,1","0,7","0,0","0,5","34,9","35,3","52,3","57,7","100,0",   0,"43,1", 747,"1,8","93,8","89,3",1520
01/08/23 21:18:00,194250,"53,2","52,3",234050,"64,2","59,5",53750,"14,3","46,1",1650,"2,1","29,4",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  10,"75,1","64,9","30,0","0,7","0,0","0,5","34,9","35,4","52,3","57,7","100,0",   0,"43,1", 746,"1,8","93,8","89,3",1520
01/08/23 21:19:00,194150,"53,2","52,2",234100,"64,2","59,5",53750,"14,3","46,0",1650,"2,0","29,4",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  14,"75,1","64,9","30,0","0,6","0,0","0,5","34,9","35,3","52,3","57,8","100,0",   0,"43,0", 746,"1,8","93,6","89,7",1520
01/08/23 21:20:00,195000,"53,4","52,4",234100,"64,2","59,5",53750,"14,3","45,9",1550,"2,0","29,3",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  14,"75,1","64,9","30,1","0,6","0,0","0,5","34,9","35,2","52,3","57,8","100,0",   0,"43,0", 746,"1,8","92,2","90,3",1520
01/08/23 21:21:00,194250,"53,2","52,4",234100,"64,2","59,5",53750,"14,3","46,1",1500,"2,0","29,3",31800,"9,3","100,0","0,0","52,3","78,8","72,0",   5,   1,  14,"75,1","64,9","30,1","0,8","0,0","0,5","34,9","35,2","52,3","57,8","100,0",   0,"44,0", 746,"1,8","92,2","90,8",1520
01/08/23 21:22:00,194200,"53,2","52,5",234050,"64,2","59,6",53750,"14,3","46,0",1700,"2,1","29,2",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  12,"75,1","64,9","30,2","1,3","0,0","0,5","35,0","35,3","52,3","57,7","100,0",   0,"43,1", 746,"1,8","92,3","89,5",1520
01/08/23 21:23:00,194150,"53,2","52,5",234050,"64,2","59,6",53700,"14,3","46,0",1600,"2,1","29,1",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  14,"75,1","64,9","30,9","0,7","0,0","0,5","34,9","35,2","52,3","57,7","100,0",   0,"43,1", 746,"1,8","92,3","89,4",1520
01/08/23 21:24:00,194100,"53,2","52,6",234100,"64,2","59,6",53700,"14,3","45,9",1600,"2,1","29,0",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  12,"75,1","64,9","30,2","0,7","0,0","0,5","34,8","35,2","52,3","57,7","100,0",   0,"43,5", 747,"1,8","92,2","89,4",1520
01/08/23 21:25:00,194150,"53,2","52,7",234050,"64,2","59,5",53700,"14,3","46,0",1700,"2,1","29,2",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  14,"75,1","64,9","30,9","0,7","0,0","0,5","34,9","35,1","52,3","57,7","100,0",   0,"43,0", 747,"1,8","93,7","89,3",1520
01/08/23 21:26:00,194350,"53,2","52,7",234100,"64,2","59,5",53700,"14,3","46,1",1550,"2,0","29,0",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  12,"75,1","64,9","30,3","0,6","0,0","0,5","34,8","35,2","52,3","57,7","100,0",   0,"43,2", 747,"1,7","92,2","89,5",1520
01/08/23 21:27:00,194350,"53,2","52,8",234050,"64,2","59,4",53700,"14,3","46,0",1600,"2,0","29,2",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  12,"75,1","64,9","30,3","0,6","0,0","0,5","34,8","35,1","52,3","57,7","100,0",   0,"43,4", 747,"1,8","92,2","89,6",1520
01/08/23 21:28:00,194500,"53,3","52,8",234050,"64,2","59,5",53700,"14,3","46,0",1650,"2,1","29,1",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  14,"75,1","64,9","30,4","0,6","0,0","0,5","34,8","35,1","52,3","57,8","100,0",   0,"43,5", 747,"1,8","92,2","89,5",1520
01/08/23 21:29:00,194450,"53,2","53,0",234100,"64,2","59,4",53700,"14,3","45,9",1800,"2,1","29,2",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  11,"75,1","64,9","30,3","0,6","0,0","0,5","34,8","35,1","52,3","57,7","100,0",   0,"43,6", 747,"1,8","92,1","89,4",1520
01/08/23 21:30:00,194300,"53,2","53,1",234050,"64,2","59,5",53700,"14,3","46,0",1650,"2,1","29,1",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  11,"75,1","64,9","30,3","0,6","0,0","0,5","34,8","35,1","52,3","57,7","100,0",   0,"43,7", 746,"1,8","92,3","89,6",1520
01/08/23 21:31:00,194500,"53,3","53,1",234050,"64,2","59,4",53750,"14,3","46,0",1750,"2,2","29,3",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  11,"75,1","64,9","30,4","0,6","0,0","0,5","34,8","35,2","52,3","57,7","100,0",   0,"43,6", 746,"1,8","92,2","89,6",1520
01/08/23 21:32:00,194250,"53,2","53,1",234100,"64,2","59,4",53750,"14,3","46,1",1750,"2,1","29,2",32050,"9,4","100,0","0,0","52,3","78,8","72,0",   5,   1,  11,"75,1","64,9","30,4","0,6","0,0","0,5","34,7","35,1","52,3","57,7","100,0",   0,"43,5", 748,"1,8","92,8","91,0",1520
01/08/23 21:33:00,194100,"53,2","53,2",234100,"64,2","59,4",53700,"14,3","46,0",1750,"2,1","29,2",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  12,"75,1","64,9","30,5","0,6","0,0","0,5","34,9","35,2","52,3","57,7","100,0",   0,"43,4", 747,"1,8","92,4","89,7",1520
01/08/23 21:34:00,194150,"53,2","53,3",234050,"64,2","59,4",53700,"14,3","46,1",1700,"2,1","29,3",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  13,"75,1","64,9","30,3","0,6","0,0","0,5","34,7","35,1","52,3","57,8","100,0",   0,"43,0", 746,"1,8","92,5","91,0",1520
01/08/23 21:35:00,194450,"53,2","53,3",234050,"64,2","59,4",53700,"14,3","46,7",1650,"2,1","29,2",32000,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  11,"75,1","64,9","30,4","0,6","0,0","0,5","34,8","35,1","52,3","57,7","100,0",   0,"43,0", 746,"1,8","93,2","89,6",1520
01/08/23 21:36:00,194450,"53,3","53,3",234050,"64,2","59,4",53700,"14,3","46,2",1750,"2,1","29,1",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   0,  12,"75,2","64,9","30,5","0,6","0,0","0,5","34,7","35,0","52,3","57,7","100,0",   0,"43,0", 746,"1,8","92,4","90,1",1520
01/08/23 21:37:00,194500,"53,3","53,4",234050,"64,2","59,5",53700,"14,3","46,2",1650,"2,0","29,1",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  14,"75,2","64,9","30,7","0,7","0,0","0,5","34,7","35,1","52,3","57,6","100,0",   0,"43,1", 746,"1,7","92,4","89,9",1520
01/08/23 21:38:00,194450,"53,2","53,4",234050,"64,2","59,4",53700,"14,3","46,2",1600,"2,0","29,0",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  13,"75,2","64,9","30,6","0,6","0,0","0,5","34,7","35,0","52,3","57,7","100,0",   0,"44,2", 747,"1,7","92,4","89,9",1520
01/08/23 21:39:00,194400,"53,2","53,5",234050,"64,2","59,4",53700,"14,3","46,1",1600,"2,0","28,9",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  13,"75,2","64,9","30,5","0,6","0,0","0,5","34,7","35,0","52,3","57,7","100,0",   0,"44,1", 746,"1,8","92,5","89,9",1520
01/08/23 21:40:00,194500,"53,3","53,6",234050,"64,2","59,4",53700,"14,3","46,1",1650,"2,1","29,2",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  15,"75,2","64,9","30,6","0,7","0,0","0,5","34,6","35,0","52,3","57,7","100,0",   0,"43,1", 746,"1,8","92,6","90,0",1520
01/08/23 21:41:00,194550,"53,3","53,7",234050,"64,2","59,4",53700,"14,3","46,7",1550,"2,0","29,3",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  12,"75,1","64,9","30,6","0,6","0,0","0,5","34,7","35,0","52,3","57,6","100,0",   0,"43,1", 747,"1,7","92,6","90,0",1520
01/08/23 21:42:00,194550,"53,3","53,7",234050,"64,2","59,4",53700,"14,3","46,2",1750,"2,1","29,1",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  16,"75,2","64,9","30,9","0,6","0,0","0,5","34,6","35,0","52,3","57,6","100,0",   0,"43,0", 747,"1,7","92,6","90,0",1520
01/08/23 21:43:00,194550,"53,3","53,8",234050,"64,2","59,5",53700,"14,3","46,2",1650,"2,1","29,0",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  17,"75,1","64,9","30,7","0,6","0,0","0,5","34,6","35,0","52,3","57,7","100,0",   0,"43,3", 747,"1,8","92,6","89,9",1520
01/08/23 21:44:00,194450,"53,3","53,9",234050,"64,2","59,3",53700,"14,3","46,1",1700,"2,1","29,1",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  12,"75,1","64,9","30,6","0,7","0,0","0,5","34,6","35,0","52,3","57,7","100,0",   0,"44,6", 746,"1,8","92,5","89,9",1520
01/08/23 21:45:00,194450,"53,3","53,9",234050,"64,2","59,4",53700,"14,3","46,2",1600,"2,0","29,2",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  12,"75,1","64,9","30,6","0,7","0,0","0,5","34,5","35,0","52,3","57,8","100,0",   0,"44,2", 746,"1,7","92,5","89,8",1520
01/08/23 21:46:00,194400,"53,2","54,0",234050,"64,2","59,4",53700,"14,3","46,5",1650,"2,1","29,2",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  14,"75,1","64,9","30,7","0,7","0,0","0,5","34,6","34,9","52,3","57,6","100,0",   0,"43,7", 746,"1,8","92,4","89,7",1520
01/08/23 21:47:00,194350,"53,2","54,0",234050,"64,2","59,4",53650,"14,3","46,2",1650,"2,0","29,3",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  14,"75,1","64,9","30,7","0,9","0,0","0,5","34,6","34,9","52,3","57,6","100,0",   0,"43,7", 747,"1,8","92,8","91,1",1520
01/08/23 21:48:00,194350,"53,2","54,1",234050,"64,2","59,4",53700,"14,3","46,1",1750,"2,1","29,1",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  11,"75,1","64,9","30,9","0,9","0,0","0,5","34,5","34,9","52,3","57,7","100,0",   0,"44,1", 747,"1,8","93,7","90,0",1520
01/08/23 21:49:00,195000,"53,4","54,2",234050,"64,2","59,4",53650,"14,3","46,2",1650,"2,0","29,2",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  12,"75,1","64,9","30,8","0,7","0,0","0,5","34,5","34,9","52,3","57,7","100,0",   0,"43,6", 746,"1,8","93,4","90,7",1520
01/08/23 21:50:00,195050,"53,4","54,2",234050,"64,2","59,3",53650,"14,3","46,0",1650,"2,1","29,1",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  12,"75,1","64,9","30,7","0,8","0,0","0,5","34,6","34,9","52,3","57,7","100,0",   0,"44,7", 747,"1,8","93,2","91,0",1520
01/08/23 21:51:00,194700,"53,3","54,3",234050,"64,2","59,4",53650,"14,3","46,2",1600,"2,0","29,2",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  14,"75,1","64,9","30,8","0,7","0,0","0,5","34,5","34,9","52,3","57,6","100,0",   0,"43,5", 746,"1,8","92,6","89,6",1520
01/08/23 21:52:00,194650,"53,3","54,4",234050,"64,2","59,3",53650,"14,3","46,1",1650,"2,0","29,1",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  11,"75,1","64,9","30,7","0,7","0,0","0,5","34,5","34,8","52,3","57,7","100,0",   0,"44,7", 747,"1,8","92,6","89,7",1520
01/08/23 21:53:00,194650,"53,3","54,6",234050,"64,2","59,3",53600,"14,2","46,2",1750,"2,1","29,1",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  11,"75,1","64,9","30,8","0,7","0,0","0,5","34,4","34,8","52,3","57,6","100,0",   0,"43,7", 746,"1,7","92,8","89,8",1520
01/08/23 21:54:00,194550,"53,3","54,6",234050,"64,2","59,4",53600,"14,2","46,1",1700,"2,1","29,3",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  13,"75,1","64,9","30,7","0,6","0,0","0,5","34,4","34,8","52,3","57,6","100,0",   0,"43,8", 746,"1,8","92,7","89,7",1520
01/08/23 21:55:00,194550,"53,3","54,6",234050,"64,2","59,3",53600,"14,2","46,9",1650,"2,1","29,2",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  12,"75,1","64,9","30,7","0,6","0,0","0,5","34,5","34,9","52,3","57,6","100,0",   0,"43,7", 746,"1,8","94,3","89,5",1520
01/08/23 21:56:00,194650,"53,3","54,7",234100,"64,2","59,3",53600,"14,2","46,1",1700,"2,1","29,1",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  14,"75,2","64,9","30,7","0,6","0,0","0,5","34,4","34,9","52,3","57,6","100,0",   0,"43,8", 746,"1,7","92,7","89,7",1520
01/08/23 21:57:00,194700,"53,3","54,8",234050,"64,2","59,3",53600,"14,2","46,2",1800,"2,1","29,3",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   0,  14,"75,1","64,9","30,8","0,7","0,0","0,5","34,4","34,8","52,3","57,6","100,0",   0,"42,2", 746,"1,7","92,8","90,7",1520
01/08/23 21:58:00,194700,"53,3","54,8",234050,"64,2","59,3",53600,"14,2","46,2",1700,"2,1","29,1",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  12,"75,1","64,9","30,8","0,8","0,0","0,5","34,4","34,8","52,3","57,6","100,0",   0,"42,5", 746,"1,8","94,1","89,7",1520
01/08/23 21:59:00,194700,"53,3","54,9",234050,"64,2","59,3",53600,"14,2","46,0",1800,"2,2","29,0",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  11,"75,1","64,9","30,8","0,8","0,0","0,5","34,4","34,8","52,3","57,6","100,0",   0,"42,0", 746,"1,7","92,8","89,7",1520
01/08/23 22:00:00,194700,"53,3","55,0",234050,"64,2","59,4",53600,"14,2","46,6",1600,"2,0","28,9",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  13,"75,1","64,9","30,9","0,7","0,0","0,5","34,4","34,8","52,3","57,6","100,0",   0,"42,0", 746,"1,8","92,9","89,8",1520
01/08/23 22:01:00,194700,"53,3","55,0",234050,"64,2","59,3",53650,"14,3","46,2",1700,"2,1","29,1",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  12,"75,1","64,9","31,1","0,7","0,0","0,5","34,4","34,8","52,3","57,7","100,0",   0,"43,0", 746,"1,8","92,8","89,8",1520
01/08/23 22:02:00,194700,"53,3","55,0",234050,"64,2","59,3",53600,"14,2","46,1",1650,"2,1","29,1",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  12,"75,2","64,9","31,9","0,6","0,0","0,5","34,3","34,8","52,3","57,6","100,0",   0,"42,4", 746,"1,8","92,8","89,7",1520
01/08/23 22:03:00,194700,"53,3","55,0",234050,"64,2","59,3",53600,"14,2","46,2",1700,"2,1","29,3",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   5,   1,  14,"75,2","64,9","30,7","0,6","0,0","0,5","34,3","34,7","52,3","57,6","100,0",   0,"44,5", 746,"1,8","92,9","91,2",1520
01/08/23 22:04:00,194500,"53,3","55,0",234050,"64,2","59,2",53600,"14,2","46,4",1700,"2,1","29,1",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  12,"75,2","64,9","30,9","0,6","0,0","0,5","34,3","34,8","52,3","57,6","100,0",   0,"43,7", 746,"1,8","93,0","90,0",1520
01/08/23 22:05:00,194600,"53,3","55,1",234050,"64,2","59,3",53550,"14,2","46,1",1700,"2,1","29,1",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  15,"75,2","64,9","31,9","0,6","0,0","0,5","34,3","34,7","52,3","57,6","100,0",   0,"43,3", 746,"1,8","93,0","91,4",1520
01/08/23 22:06:00,194650,"53,3","55,1",234050,"64,2","59,2",53550,"14,2","46,1",1750,"2,1","29,0",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  12,"75,2","64,9","30,8","0,6","0,0","0,5","34,3","34,7","52,3","57,6","100,0",   0,"43,6", 746,"1,7","92,9","89,8",1520
01/08/23 22:07:00,194650,"53,3","55,2",234050,"64,2","59,4",53550,"14,2","46,1",1600,"2,0","29,0",32000,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  14,"75,2","64,9","30,8","0,6","0,0","0,5","34,4","34,7","52,3","57,7","100,0",   0,"43,3", 746,"1,8","93,0","89,8",1520
01/08/23 22:08:00,194600,"53,3","55,3",234050,"64,2","59,2",53550,"14,2","46,1",1700,"2,1","29,0",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  13,"75,2","64,9","30,8","0,6","0,0","0,5","34,3","34,7","52,3","57,6","100,0",   0,"43,3", 746,"1,8","93,1","89,8",1520
01/08/23 22:09:00,194550,"53,3","55,4",234050,"64,2","59,2",53550,"14,2","46,2",1850,"2,2","29,1",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  11,"75,2","64,9","30,8","0,6","0,0","0,5","34,2","34,7","52,3","57,6","100,0",   0,"43,9", 748,"1,7","93,0","89,9",1520
01/08/23 22:10:00,194500,"53,3","55,5",234050,"64,2","59,4",53550,"14,2","46,1",1750,"2,1","29,0",31850,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  13,"75,2","64,9","31,1","0,6","0,0","0,5","34,3","34,7","52,3","57,7","100,0",   0,"43,8", 746,"1,8","94,4","90,0",1520
01/08/23 22:11:00,194350,"53,2","55,5",234050,"64,2","59,2",53550,"14,2","46,7",1600,"2,1","29,0",32000,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  13,"75,2","64,9","30,7","0,6","0,0","0,5","34,2","34,7","52,3","57,6","100,0",   0,"43,3", 748,"1,7","93,1","90,3",1520
01/08/23 22:12:00,194700,"53,3","55,6",234050,"64,2","59,2",53550,"14,2","46,1",1700,"2,1","29,0",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   5,   1,  14,"75,2","64,9","30,7","0,6","0,0","0,5","34,2","34,7","52,3","57,6","100,0",   0,"43,2", 746,"1,8","92,9","90,5",1520
01/08/23 22:13:00,194800,"53,3","55,8",234050,"64,2","59,2",53550,"14,2","46,2",1750,"2,1","29,0",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  14,"75,2","64,9","30,6","0,6","0,0","0,5","34,2","34,7","52,3","57,6","100,0",   0,"43,4", 747,"1,8","92,9","90,0",1520
01/08/23 22:14:00,194850,"53,3","55,8",234050,"64,2","59,2",53550,"14,2","46,1",1700,"2,1","29,0",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  13,"75,2","64,9","31,5","0,7","0,0","0,5","34,2","34,6","52,3","57,6","100,0",   0,"44,1", 746,"1,8","93,1","89,9",1520
01/08/23 22:15:00,194850,"53,3","55,8",234050,"64,2","59,2",53550,"14,2","46,1",1700,"2,0","28,9",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  14,"75,2","64,9","30,7","0,6","0,0","0,5","34,2","34,6","52,3","57,6","100,0",   0,"43,8", 747,"1,8","93,1","90,0",1520
01/08/23 22:16:00,194850,"53,3","56,0",234050,"64,2","59,2",53550,"14,2","46,2",1650,"2,1","29,0",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  12,"75,2","64,9","31,6","0,6","0,0","0,5","34,2","34,6","52,3","57,6","100,0",   0,"44,1", 746,"1,8","93,0","90,1",1520
01/08/23 22:17:00,194900,"53,3","56,0",234050,"64,2","59,3",53550,"14,2","46,1",1700,"2,1","29,0",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  17,"75,2","64,9","30,7","0,7","0,0","0,5","34,2","34,6","52,3","57,6","100,0",   0,"43,7", 746,"1,7","93,1","90,2",1520
01/08/23 22:18:00,194850,"53,3","56,1",234050,"64,2","59,2",53550,"14,2","46,1",1700,"2,1","29,0",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   5,   1,  15,"75,2","64,9","30,7","0,6","0,0","0,5","34,1","34,6","52,3","57,6","100,0",   0,"44,4", 746,"1,8","93,2","90,2",1520
01/08/23 22:19:00,194900,"53,4","56,2",234050,"64,2","59,2",53550,"14,2","46,2",1600,"2,0","29,0",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   3,   1,  17,"75,2","64,9","31,6","0,6","0,0","0,5","34,1","34,6","52,3","57,6","100,0",   0,"43,7", 746,"1,8","93,1","90,2",1520
01/08/23 22:20:00,194900,"53,4","56,2",234050,"64,2","59,2",53550,"14,2","46,9",1600,"2,1","29,1",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  14,"75,2","64,9","30,7","0,6","0,0","0,5","34,1","34,6","52,3","57,7","100,0",   0,"44,2", 747,"1,8","94,5","90,1",1520
01/08/23 22:21:00,194900,"53,4","56,3",234050,"64,2","59,2",53550,"14,2","46,2",1650,"2,0","28,8",31950,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  12,"75,2","64,9","30,7","0,6","0,0","0,5","34,1","34,5","52,3","57,6","100,0",   0,"43,6", 746,"1,8","93,1","90,3",1520
01/08/23 22:22:00,194900,"53,4","56,4",234050,"64,2","59,2",53550,"14,2","46,2",1750,"2,1","28,8",31900,"9,3","100,0","0,0","52,3","78,8","72,0",   4,   1,  15,"75,2","64,9","31,6","0,6","0,0","0,5","34,1","34,5","52,3","57,7","100,0",   0,"43,3", 746,"1,8","93,1","90,3",1520
